Date,port_ret,VaR,ES,exceed
2016-07-14,0.0014400746291642896,-0.00924452516899818,-0.012639275841273181,0
2016-07-15,-0.0029761806194135154,-0.00924452516899818,-0.012639275841273181,0
2016-07-18,0.002870855953471474,-0.00924452516899818,-0.012639275841273181,0
2016-07-19,-0.0023967827127292507,-0.00924452516899818,-0.012639275841273181,0
2016-07-20,0.0020087605346005843,-0.00924452516899818,-0.012639275841273181,0
2016-07-21,4.141654657918714e-05,-0.00924452516899818,-0.012639275841273181,0
2016-07-22,0.002361966199490362,-0.00924452516899818,-0.012639275841273181,0
2016-07-25,-0.002961595050976207,-0.00924452516899818,-0.012639275841273181,0
2016-07-26,0.0029099898001967994,-0.00924452516899818,-0.012639275841273181,0
2016-07-27,0.00602020599397135,-0.00924452516899818,-0.012639275841273181,0
2016-07-28,-0.0005508214845937331,-0.00924452516899818,-0.012639275841273181,0
2016-07-29,0.005629684111574662,-0.00924452516899818,-0.012639275841273181,0
2016-08-01,-0.0022401733074319807,-0.00924452516899818,-0.012639275841273181,0
2016-08-02,-0.006031496905987588,-0.00924452516899818,-0.012639275841273181,0
2016-08-03,0.0014082200334501471,-0.00924452516899818,-0.012639275841273181,0
2016-08-04,0.0036934899613774164,-0.00924452516899818,-0.012639275841273181,0
2016-08-05,0.0019400528164735809,-0.00924452516899818,-0.012639275841273181,0
2016-08-08,0.0010778517400071852,-0.00924452516899818,-0.012639275841273181,0
2016-08-09,0.004795184042805323,-0.00924452516899818,-0.012639275841273181,0
2016-08-10,0.00035010313921185476,-0.00924452516899818,-0.012639275841273181,0
2016-08-11,0.0018041366102090062,-0.00924452516899818,-0.012639275841273181,0
2016-08-12,0.0006658556022304807,-0.00924452516899818,-0.012639275841273181,0
2016-08-15,0.0027687014479940153,-0.00924452516899818,-0.012639275841273181,0
2016-08-16,-0.0030509779276731708,-0.00924452516899818,-0.012639275841273181,0
2016-08-17,0.000371200123754134,-0.00924452516899818,-0.012639275841273181,0
2016-08-18,0.0041204379009867065,-0.00924452516899818,-0.012639275841273181,0
2016-08-19,-0.003981955872965959,-0.00924452516899818,-0.012639275841273181,0
2016-08-22,0.00011746023526321148,-0.00924452516899818,-0.012639275841273181,0
2016-08-23,0.001623350585167771,-0.00924452516899818,-0.012639275841273181,0
2016-08-24,-0.004204754715470271,-0.00924452516899818,-0.012639275841273181,0
2016-08-25,-0.0011598019928675263,-0.00924452516899818,-0.012639275841273181,0
2016-08-26,-0.0034403962876157768,-0.00924452516899818,-0.012639275841273181,0
2016-08-29,0.005381975663856453,-0.009046759393611187,-0.012635798872351132,0
2016-08-30,-0.002796607353823699,-0.009046759393611187,-0.012635798872351132,0
2016-08-31,-0.0029665740555605558,-0.009046759393611187,-0.012635798872351132,0
2016-09-01,0.0028748078454384207,-0.009046759393611187,-0.012635798872351132,0
2016-09-02,0.005652553304040686,-0.009046759393611187,-0.012635798872351132,0
2016-09-06,0.008195905597803255,-0.009046759393611187,-0.012635798872351132,0
2016-09-07,-0.00017722644807743881,-0.009046759393611187,-0.012635798872351132,0
2016-09-08,-0.005077738816244792,-0.009046759393611187,-0.012635798872351132,0
2016-09-09,-0.020761195096011487,-0.009046759393611187,-0.012635798872351132,1
2016-09-12,0.007519560677275716,-0.009253871991557638,-0.012939738375818837,0
2016-09-13,-0.01375861250057292,-0.009253871991557638,-0.012939738375818837,1
2016-09-14,0.0014720571118223003,-0.00940543808355028,-0.013054938544951955,0
2016-09-15,0.006594165577153199,-0.00940543808355028,-0.013054938544951955,0
2016-09-16,-0.0023611304039682923,-0.00940543808355028,-0.013054938544951955,0
2016-09-19,0.001756037929541987,-0.00940543808355028,-0.013054938544951955,0
2016-09-20,0.0012532001886296773,-0.00940543808355028,-0.013054938544951955,0
2016-09-21,0.013493247340546854,-0.00940543808355028,-0.013054938544951955,0
2016-09-22,0.00750160662722954,-0.00940543808355028,-0.013054938544951955,0
2016-09-23,-0.005174543268060605,-0.00940543808355028,-0.013054938544951955,0
2016-09-26,-0.005433233562191608,-0.00940543808355028,-0.013054938544951955,0
2016-09-27,0.005181404661464606,-0.00940543808355028,-0.013054938544951955,0
2016-09-28,0.003212332297499232,-0.00940543808355028,-0.013054938544951955,0
2016-09-29,-0.007526445614604693,-0.00940543808355028,-0.013054938544951955,0
2016-09-30,0.002974902695441317,-0.00940543808355028,-0.013054938544951955,0
2016-10-03,-0.0014334174421348211,-0.00940543808355028,-0.013054938544951955,0
2016-10-04,-0.009336862091842146,-0.00940543808355028,-0.013054938544951955,0
2016-10-05,0.0031345638738093373,-0.00940543808355028,-0.013054938544951955,0
2016-10-06,-0.00253867673805408,-0.00940543808355028,-0.013054938544951955,0
2016-10-07,-0.002443156681968761,-0.00940543808355028,-0.013054938544951955,0
2016-10-10,0.004338076402140678,-0.00940543808355028,-0.013054938544951955,0
2016-10-11,-0.011695158878767431,-0.00940543808355028,-0.013054938544951955,1
2016-10-12,-7.626728286175277e-05,-0.009488616686973608,-0.01311326551245484,0
2016-10-13,-0.0024109977575610952,-0.009488616686973608,-0.01311326551245484,0
2016-10-14,-0.002921176389070246,-0.009488616686973608,-0.01311326551245484,0
2016-10-17,0.00011369349462703182,-0.009488616686973608,-0.01311326551245484,0
2016-10-18,0.007505258960998851,-0.009488616686973608,-0.01311326551245484,0
2016-10-19,0.0029376951168708643,-0.009488616686973608,-0.01311326551245484,0
2016-10-20,-0.0012168380512255217,-0.009488616686973608,-0.01311326551245484,0
2016-10-21,0.0005029026549274174,-0.009488616686973608,-0.01311326551245484,0
2016-10-24,0.002143384764978662,-0.009488616686973608,-0.01311326551245484,0
2016-10-25,-0.0005311690891370846,-0.009488616686973608,-0.01311326551245484,0
2016-10-26,-0.006313443865201329,-0.009488616686973608,-0.01311326551245484,0
2016-10-27,-0.005277876957693661,-0.009488616686973608,-0.01311326551245484,0
2016-10-28,-0.0018913221950353498,-0.009488616686973608,-0.01311326551245484,0
