date,port_ret,sigma_ewma,VaR,ES,exceed
2024-06-21,-0.0034566219857380953,0.005749576280591598,-0.009691955922282027,-0.01287821033042382,0
2024-06-24,0.0008190018374707453,0.005638356488827068,-0.009504474746824643,-0.012694613915364956,0
2024-06-25,0.001043535654820571,0.0054702692714325525,-0.009221133188667413,-0.01226755105191687,0
2024-06-26,-0.004746502693533605,0.005309779011186189,-0.00890580635739042,-0.011964237075737462,0
2024-06-27,0.004113873354099351,0.00527767801480525,-0.008927559785051734,-0.01200774733372421,0
2024-06-28,-0.0033908447033942357,0.0052151787459966585,-0.008791131740202055,-0.0116375438360074,0
2024-07-01,-0.0021431451832045756,0.005124068077190794,-0.008499373681730227,-0.01151934124888211,0
2024-07-02,0.005016484310239544,0.004995627439739897,-0.008450451601445145,-0.011398491603556545,0
2024-07-03,0.008764720918955082,0.004996881306952771,-0.008423151726735271,-0.011266136448120204,0
2024-07-05,0.006120299284092912,0.005299048348077014,-0.008789616255948271,-0.01167624256819532,0
2024-07-08,-0.0005835039742906889,0.005351878398390079,-0.008976417392127041,-0.01206959381661574,0
2024-07-09,-0.0008772328139234342,0.00519080676397859,-0.008651844774338183,-0.011492056810193678,0
2024-07-10,0.007356203786819837,0.005037259037799959,-0.008520874347885118,-0.011656621900533598,0
2024-07-11,0.005725974403516021,0.005205608892940083,-0.00898233234613307,-0.01192250659988343,0
2024-07-12,0.005714325061588144,0.005238288755086407,-0.008785899601210248,-0.011629296076138494,0
2024-07-15,-0.0011348416749942247,0.005268064121794123,-0.00888027965409139,-0.011842570392885726,0
2024-07-16,0.011230042401747964,0.005115136513671227,-0.00862249237292593,-0.011527909033885512,0
2024-07-17,-0.010014148750241703,0.005671117650074499,-0.009685510702592272,-0.013048964079577416,1
2024-07-18,-0.008723115258669811,0.006020703562578494,-0.01018443922729092,-0.013510671911457038,0
2024-07-19,-0.008034908366445437,0.0062160681700011095,-0.010514912061699506,-0.014116870906825445,0
2024-07-22,0.007072062417833869,0.006339930475319534,-0.010687105226266692,-0.014133156984470884,0
2024-07-23,-0.0009546032246016689,0.006386225750509963,-0.01076514432769929,-0.014569984517150093,0
2024-07-24,-0.016123637529780466,0.006196089300137074,-0.010481116412429393,-0.014052209136554757,1
2024-07-25,-0.0022405999058263126,0.007189320725204952,-0.012405247767329066,-0.01652168313585698,0
2024-07-26,0.010552705589387423,0.006991878847402114,-0.012064559751394002,-0.016284832136225127,0
