,SPY,QQQ,IWM,EFA,EEM,TLT,LQD,GLD
SPY,98.41685805386503,0.009585053421519333,0.6146927088899429,0.0699976177591872,0.26629081507172764,0.07775173064684185,0.12528470248550333,0.41953931786025006
QQQ,88.91741474968362,10.016217175792375,0.4353842749125741,0.05458359944621042,0.15984575582258756,0.025153235510174766,0.1168630833015067,0.27453812553095347
IWM,64.60604925449066,4.015125997698695,30.42952527861179,0.12194353222453409,0.2317052608711063,0.14694954175051303,0.016926805704770887,0.4317743286479338
EFA,57.218589354242155,2.057541499542999,2.2059052135289035,37.953846933686194,0.023756435310744017,0.35732852373602825,0.033715697059909004,0.14931634289306744
EEM,46.13468134131495,0.5942849241300392,2.7708617307272085,16.567695331486696,33.68680680709784,0.1968739709437924,0.028211603478957265,0.020584290820517086
TLT,1.8666755022310677,0.4674937055807074,0.7452890013822459,2.284544923426884,0.2754852010736738,93.58020514922083,0.712768901664692,0.06753761541989878
LQD,10.154227701909564,0.7543653360958947,1.6761724624401384,4.247906151924558,0.1274445501397778,72.4896179599656,10.522346156726083,0.027919680798389815
GLD,1.0580025675973042,0.2322118671339327,0.6217633692677863,10.777984339795994,3.9086166561547446,2.71152734527872,1.3773577719739736,79.31253608279754
