Date,port_ret_gross,port_ret_net,turnover,tc_cost,w_SPY,ret_SPY,w_QQQ,ret_QQQ,w_IWM,ret_IWM,w_EFA,ret_EFA,w_EEM,ret_EEM,w_TLT,ret_TLT,w_LQD,ret_LQD,w_GLD,ret_GLD
2010-01-29,-0.0032242185001333545,-0.0032242185001333545,0.0,0.0,0.10818592419027918,-0.01092822036990082,0.10347472164182094,-0.01760551605081684,0.08286026276942114,-0.011084554703287619,0.0816545129734503,-0.01456561066216544,0.07717415471352995,-0.01091231303909268,0.13192714860692553,0.008705560814615154,0.3205006403151584,0.006372917933252786,0.0942226347894146,-0.0048955498497216254
2010-02-01,0.006768877073717015,0.006768877073717015,0.0,0.0,0.10818592419027918,0.015431169702697645,0.10347472164182094,0.010924050706179855,0.08286026276942114,0.011742176173403784,0.0816545129734503,0.018126782895933058,0.07717415471352995,0.026551556919486075,0.13192714860692553,-0.00911984600707516,0.3205006403151584,-0.004466745675512307,0.0942226347894146,0.022305058135940747
2010-02-02,0.007174591272135476,0.007174591272135476,0.0,0.0,0.10818592419027918,0.012030513658687347,0.10347472164182094,0.008974763431659039,0.08286026276942114,0.010956405252738222,0.0816545129734503,0.016517670108078697,0.07717415471352995,0.008107406623953928,0.13192714860692553,0.0028483693526624165,0.3205006403151584,0.003152810336827905,0.0942226347894146,0.007173093057516233
2010-02-03,-0.0040852042845765674,-0.0040852042845765674,0.0,0.0,0.10818592419027918,-0.004995005600480162,0.10347472164182094,0.005482992523949903,0.08286026276942114,-0.0066905111653050575,0.0816545129734503,-0.010547393332666744,0.07717415471352995,-0.0058204810586066635,0.13192714860692553,-0.011663793006735368,0.3205006403151584,-0.001050200267632917,0.0942226347894146,-0.003948040904900196
2010-02-04,-0.017997424148545278,-0.017997424148545278,0.0,0.0,0.10818592419027918,-0.031352275484008096,0.10347472164182094,-0.029362812358238344,0.08286026276942114,-0.0339694888221751,0.0816545129734503,-0.041589160981319484,0.07717415471352995,-0.04623005544595182,0.13192714860692553,0.015703395228507944,0.3205006403151584,-9.49023400167448e-05,0.0942226347894146,-0.04064946190433538
2010-02-05,-7.520927624879263e-06,-7.520927624879263e-06,0.0,0.0,0.10818592419027918,0.0020645085869404056,0.10347472164182094,0.008411834468228463,0.08286026276942114,0.0038882049162469734,0.0816545129734503,-0.0017466930686298454,0.07717415471352995,-0.011227062938998777,0.13192714860692553,0.002176492963991805,0.3205006403151584,-0.0030607705598182378,0.0942226347894146,0.0029657764294865885
2010-02-08,-0.004866065350099284,-0.004866065350099284,0.0,0.0,0.10818592419027918,-0.007244984673212329,0.10347472164182094,-0.007238941306913382,0.08286026276942114,-0.010004148049928219,0.0816545129734503,-0.020012533783245967,0.07717415471352995,-0.009995743103659471,0.13192714860692553,0.0013044092076830438,0.3205006403151584,0.0009578957206333172,0.0942226347894146,-0.006132631197051985
2010-02-09,0.00772678448836493,0.00772678448836493,0.0,0.0,0.10818592419027918,0.012482246875317848,0.10347472164182094,0.010258902917566814,0.08286026276942114,0.013709162246827056,0.0816545129734503,0.031023960635009118,0.07717415471352995,0.03206229099665947,0.13192714860692553,-0.01003987241456894,0.3205006403151584,-0.002298981453402682,0.0942226347894146,0.013082093628457692
2010-02-10,-0.004979960129424957,-0.004979960129424957,0.0,0.0,0.10818592419027918,-0.0019609623388427977,0.10347472164182094,-0.002090108393386192,0.08286026276942114,0.002350710358566044,0.0816545129734503,-0.006360321617986386,0.07717415471352995,-0.002632818092537459,0.13192714860692553,-0.009587325956882609,0.3205006403151584,-0.007798349028944607,0.0942226347894146,-0.0027549621443085925
2010-02-11,0.008559984041761202,0.008559984041761202,0.0,0.0,0.10818592419027918,0.010411832714527058,0.10347472164182094,0.0149963824670456,0.08286026276942114,0.015805789616988974,0.0816545129734503,0.009238046953534251,0.07717415471352995,0.02602253074634575,0.13192714860692553,-0.0054408472010401,0.3205006403151584,0.002317417575842029,0.0942226347894146,0.01894044377226134
2010-02-12,-0.0001281765611488334,-0.0001281765611488334,0.0,0.0,0.10818592419027918,-0.0008324400701464896,0.10347472164182094,0.0020584283411571036,0.08286026276942114,0.00723722163246121,0.0816545129734503,-0.008658258753480474,0.07717415471352995,-0.012666533148035342,0.13192714860692553,0.00411109947186894,0.3205006403151584,0.0011561417456205092,0.0942226347894146,-0.0008404197035734029
2010-02-16,0.011904612312877228,0.011904612312877228,0.0,0.0,0.10818592419027918,0.015612431936040672,0.10347472164182094,0.012716579418731389,0.08286026276942114,0.016738621712494517,0.0816545129734503,0.02197925867180217,0.07717415471352995,0.025428289165974505,0.13192714860692553,0.001883676097363285,0.3205006403151584,0.0039407423882362735,0.0942226347894146,0.02381725974040183
2010-02-17,-0.0008749610953381621,-0.0008749610953381621,0.0,0.0,0.10818592419027918,0.004727244720831081,0.10347472164182094,0.005624600244657607,0.08286026276942114,0.006745946202128206,0.0816545129734503,0.0013218221840713973,0.07717415471352995,0.0035444890952986974,0.13192714860692553,-0.011464983646296112,0.3205006403151584,-0.0033626164598175023,0.0942226347894146,-0.0033810306977537508
2010-02-18,0.0025895186264908877,0.0025895186264908877,0.0,0.0,0.10818592419027918,0.005877436184502649,0.10347472164182094,0.0062626002507757406,0.08286026276942114,0.008131062686707491,0.0816545129734503,0.005647773110786236,0.07717415471352995,0.003783574199607731,0.13192714860692553,-0.004037660582617342,0.3205006403151584,-0.0006741964290579716,0.0942226347894146,0.006659727627097212
2010-02-19,0.0005240812641812275,0.0005240812641812275,0.0,0.0,0.10818592419027918,0.002071788080792558,0.10347472164182094,-0.0004466806723066874,0.08286026276942114,0.0012693623464290482,0.0816545129734503,-0.00621408764919007,0.07717415471352995,-0.008596662359374285,0.13192714860692553,0.005380201675787788,0.3205006403151584,0.003556888608727604,0.0942226347894146,-0.004648011335302016
2010-02-22,-0.00039428599682334096,-0.00039428599682334096,0.0,0.0,0.10818592419027918,0.00018004825671269487,0.10347472164182094,-0.0020089547674286834,0.08286026276942114,0.003008312277362979,0.0816545129734503,0.0018873209965111215,0.07717415471352995,0.0012685990644678569,0.13192714860692553,-0.004144842776202751,0.3205006403151584,0.0005758684678189852,0.0942226347894146,-0.003660675124823598
2010-02-23,-0.004826394473901817,-0.004826394473901817,0.0,0.0,0.10818592419027918,-0.012218825745887507,0.10347472164182094,-0.013048615323435708,0.08286026276942114,-0.011768369568629478,0.0816545129734503,-0.014241324953555345,0.07717415471352995,-0.023349110222788738,0.13192714860692553,0.0154832532647875,0.3205006403151584,0.002396007966475544,0.0942226347894146,-0.010877691236586884
2010-02-24,0.0052239575605891675,0.0052239575605891675,0.0,0.0,0.10818592419027918,0.009155881878413652,0.10347472164182094,0.010138839017884926,0.08286026276942114,0.008442679635938255,0.0816545129734503,0.0062912072754799375,0.07717415471352995,0.009559218977248651,0.13192714860692553,0.002429365992401955,0.3205006403151584,0.00429582360711489,0.0942226347894146,-0.00492450499761965
2010-02-25,-4.514698823089851e-05,-4.514698823089851e-05,0.0,0.0,0.10818592419027918,-0.0013548409992196753,0.10347472164182094,-0.0002242708831641238,0.08286026276942114,0.0003173776553282437,0.0816545129734503,-0.006100131885644178,0.07717415471352995,-0.00826210665248972,0.13192714860692553,0.005607821370266386,0.3205006403151584,-0.001047874590614839,0.0942226347894146,0.008809784398268405
2010-02-26,0.005120953686900784,0.005120953686900784,0.0,0.0,0.10818592419027918,0.0006320590449391261,0.10347472164182094,0.0035807433221277662,0.08286026276942114,-0.0041317480056020095,0.0816545129734503,0.006100131885644178,0.07717415471352995,0.010060805201632661,0.13192714860692553,0.00514008631977525,0.3205006403151584,0.006559845090952976,0.0942226347894146,0.010287614912395604
2010-03-01,0.006797874706969627,0.006797874706969627,0.0,0.0,0.10818592419027918,0.010331673402671271,0.10347472164182094,0.014417210052642293,0.08286026276942114,0.02298236217951466,0.0816545129734503,0.007761592254724725,0.07717415471352995,0.016798261234125977,0.13192714860692553,-0.0004374409055341033,0.3205006403151584,0.0012840579327759727,0.0942226347894146,0.0
2010-03-02,0.004587612366336603,0.004587612366336603,0.0,0.0,0.10818592419027918,0.002766369732530194,0.10347472164182094,0.003078520370622506,0.08286026276942114,0.007596535125624637,0.0816545129734503,0.007514699466731667,0.07717415471352995,0.011293991171482887,0.13192714860692553,-0.0013143264206583183,0.3205006403151584,0.0020883778909723816,0.0942226347894146,0.014425256805689735
2010-03-03,0.002601913699460283,0.002601913699460283,0.0,0.0,0.10818592419027918,0.0008911474916937223,0.10347472164182094,0.0010973919504806418,0.08286026276942114,0.005697880439898828,0.0816545129734503,0.011906757535948387,0.07717415471352995,0.0012470354071023593,0.13192714860692553,-0.0025250570294339525,0.3205006403151584,0.002084794081049779,0.0942226347894146,0.005479471397486613
2010-03-04,0.00043391212971191715,0.00043391212971191715,0.0,0.0,0.10818592419027918,0.0030227291715005933,0.10347472164182094,0.00328391329448241,0.08286026276942114,0.0026070621003393413,0.0816545129734503,-0.002592191205000205,0.07717415471352995,-0.005247977419231997,0.13192714860692553,0.005261055523804181,0.3205006403151584,0.0004722133944241591,0.0942226347894146,-0.0071922941134516805
2010-03-05,0.006161746303458434,0.006161746303458434,0.0,0.0,0.10818592419027918,0.014192215750150616,0.10347472164182094,0.014969238731349144,0.08286026276942114,0.020165946858207384,0.0816545129734503,0.019282515379124288,0.07717415471352995,0.025724814593836687,0.13192714860692553,-0.013205667039560609,0.3205006403151584,-0.0012297825881484314,0.0942226347894146,-0.00018051139298336238
2010-03-08,-0.0005423087130378224,-0.0005423087130378224,0.0,0.0,0.10818592419027918,0.0001752365642468945,0.10347472164182094,0.0019362404761902319,0.08286026276942114,0.001799959493421266,0.0816545129734503,0.0,0.07717415471352995,0.0007326975077042164,0.13192714860692553,-0.005220680356527119,0.3205006403151584,0.0016086212538040101,0.0942226347894146,-0.008428164684993078
2010-03-09,0.0008810748835859504,0.0008810748835859504,0.0,0.0,0.10818592419027918,0.0016609521178621023,0.10347472164182094,0.005572271945543328,0.08286026276942114,0.003589237118204025,0.0816545129734503,-0.002367488981750654,0.07717415471352995,0.0055965003989402184,0.13192714860692553,0.0002226956813986547,0.3205006403151584,-0.0009462771921837643,0.0942226347894146,-0.001457159035853195
2010-03-10,0.0017884782301021505,0.0017884782301021505,0.0,0.0,0.10818592419027918,0.004446162612767424,0.10347472164182094,0.008088797364876665,0.08286026276942114,0.0084738967607203,0.0816545129734503,0.004184733281738406,0.07717415471352995,0.007012645588150512,0.13192714860692553,-0.002563865595964998,0.3205006403151584,0.0009462771921837643,0.0942226347894146,-0.011458028889065552
2010-03-11,0.0018957025160310883,0.0018957025160310883,0.0,0.0,0.10818592419027918,0.004166502234498104,0.10347472164182094,0.003808886575031867,0.08286026276942114,0.0029564993539268336,0.0816545129734503,0.003805352686807595,0.07717415471352995,0.0002407531452854883,0.13192714860692553,0.003677067424681546,0.3205006403151584,-0.00037883866565557867,0.0942226347894146,0.0011977451434272979
2010-03-12,0.0011981767764358353,0.0011981767764358353,0.0,0.0,0.10818592419027918,8.640312134655659e-05,0.10347472164182094,0.0002105055045786841,0.08286026276942114,-0.0004428935423907987,0.0816545129734503,0.006669436532730888,0.07717415471352995,-0.003378360257554114,0.13192714860692553,0.006208336426235306,0.3205006403151584,0.002079475588434576,0.0942226347894146,-0.00600326475867341
2010-03-15,-0.0015304856802802014,-0.0015304856802802014,0.0,0.0,0.10818592419027918,0.0002600450791749864,0.10347472164182094,-0.0025365217834849574,0.08286026276942114,-0.003402494696512104,0.0816545129734503,-0.007031509136532943,0.07717415471352995,-0.007277903604214764,0.13192714860692553,-0.0013274913119900589,0.3205006403151584,-0.00018863234357091585,0.0942226347894146,0.0037908941588105094
2010-03-16,0.008523528705877708,0.008523528705877708,0.0,0.0,0.10818592419027918,0.00793457386603702,0.10347472164182094,0.006330435616742847,0.08286026276942114,0.008557513840896647,0.0816545129734503,0.012585496341726454,0.07717415471352995,0.012822179854148796,0.13192714860692553,0.007936996730029122,0.3205006403151584,0.004615699531111517,0.0942226347894146,0.018651124814839548
2010-03-17,0.003716478197097318,0.003716478197097318,0.0,0.0,0.10818592419027918,0.0059094733550137946,0.10347472164182094,0.0027305927533300967,0.08286026276942114,0.005859103078119432,0.0816545129734503,0.005345530012719646,0.07717415471352995,0.010759191533720625,0.13192714860692553,0.004272608041698156,0.3205006403151584,0.003658312198663971,0.0942226347894146,-0.007364051605517119
2010-03-18,-0.0014544502109454138,-0.0014544502109454138,0.0,0.0,0.10818592419027918,-0.0005126569570430561,0.10347472164182094,0.00335089312712622,0.08286026276942114,-0.003072034917936506,0.0816545129734503,-0.005881702039235215,0.07717415471352995,-0.007639097964305286,0.13192714860692553,-0.003284347509865171,0.3205006403151584,-0.001967865189342888,0.0942226347894146,0.006820378596121834
2010-03-19,-0.005942833710647353,-0.005942833710647353,0.0,0.0,0.10818592419027918,-0.005074182782584202,0.10347472164182094,-0.006067266830826146,0.08286026276942114,-0.012530434716294003,0.0816545129734503,-0.010241828480357373,0.07717415471352995,-0.013024739732378166,0.13192714860692553,0.0009859709455239951,0.3205006403151584,-0.0007509640714813415,0.0942226347894146,-0.01884602118244505
2010-03-22,0.003378536504821893,0.003378536504821893,0.0,0.0,0.10818592419027918,0.005331586451465142,0.10347472164182094,0.009014043787920034,0.08286026276942114,0.013994366602051223,0.0816545129734503,0.0028857031721161164,0.07717415471352995,0.0036349714710541825,0.13192714860692553,0.001094727012786123,0.3205006403151584,0.001594926891015369,0.0942226347894146,-0.004906724488663805
2010-03-23,0.0032914091968769825,0.0032914091968769825,0.0,0.0,0.10818592419027918,0.007008642287507527,0.10347472164182094,0.006862768859194457,0.08286026276942114,0.012646665485982034,0.0816545129734503,0.006998921453889473,0.07717415471352995,0.006990605455156729,0.13192714860692553,-0.004718166899545295,0.3205006403151584,-0.0006568335189252039,0.0942226347894146,0.005276077362753817
2010-03-24,-0.01107274097591474,-0.01107274097591474,0.0,0.0,0.10818592419027918,-0.004866935650455595,0.10347472164182094,-0.004778141743791764,0.08286026276942114,-0.011476381898281929,0.0816545129734503,-0.016589222919998647,0.07717415471352995,-0.015005042961564019,0.13192714860692553,-0.01842357257674454,0.3205006403151584,-0.007438378441784188,0.0942226347894146,-0.018824492289793326
2010-03-25,-0.002675925289621535,-0.002675925289621535,0.0,0.0,0.10818592419027918,-0.0016268375336849772,0.10347472164182094,-0.0014587642696151093,0.08286026276942114,-0.006318163936337662,0.0816545129734503,-0.0005456307049160891,0.07717415471352995,-0.002685947850824544,0.13192714860692553,-0.0064055539145648765,0.3205006403151584,-0.0035976585921062565,0.0942226347894146,0.004505317583276991
2010-03-26,0.004107313641497884,0.004107313641497884,0.0,0.0,0.10818592419027918,-0.0006008656588676331,0.10347472164182094,0.0010422959749614158,0.08286026276942114,-0.00044274161365365217,0.0816545129734503,0.009775646599483157,0.07717415471352995,0.004878045680101195,0.13192714860692553,0.00281483505215796,0.3205006403151584,0.003030756613640939,0.0942226347894146,0.01680865686452737
2010-03-29,0.0030564646963357955,0.0030564646963357955,0.0,0.0,0.10818592419027918,0.006328057273301546,0.10347472164182094,0.0047800364390822025,0.08286026276942114,0.005441993579255566,0.0816545129734503,0.008431536510248527,0.07717415471352995,0.017844510927860657,0.13192714860692553,-0.003829818021896081,0.3205006403151584,-0.0008510520600797378,0.0942226347894146,0.0014723814641710575
2010-03-30,0.000885618697894587,0.000885618697894587,0.0,0.0,0.10818592419027918,0.0006812719139350776,0.10347472164182094,0.0033123300330095695,0.08286026276942114,0.0030752670039539964,0.0816545129734503,0.0,0.07717415471352995,0.003816674261533315,0.13192714860692553,0.0031544375941292557,0.3205006403151584,0.0005675125081090471,0.0942226347894146,-0.007198247903796862
2010-03-31,0.0005451389034219008,0.0005451389034219008,0.0,0.0,0.10818592419027918,-0.0034123087463262536,0.10347472164182094,-0.00476473813835554,0.08286026276942114,-0.008664628825313159,0.0816545129734503,0.0,0.07717415471352995,0.0028532153615064004,0.13192714860692553,0.0068391426856448945,0.3205006403151584,0.0004725852348954618,0.0942226347894146,0.009035611315004743
2010-04-01,0.006424012056423917,0.006424012056423917,0.0,0.0,0.10818592419027918,0.006813786951408218,0.10347472164182094,0.0,0.08286026276942114,0.00924930347821018,0.0816545129734503,0.0175301143512141,0.07717415471352995,0.025780725736473276,0.13192714860692553,-0.002447866710834745,0.3205006403151584,0.002172258418948303,0.0942226347894146,0.01195219915601875
2010-04-05,-0.0004812014940413171,-0.0004812014940413171,0.0,0.0,0.10818592419027918,0.008116001965286834,0.10347472164182094,0.009300156123963177,0.08286026276942114,0.0185323674625959,0.0816545129734503,0.0010525763285742507,0.07717415471352995,0.008983096030451776,0.13192714860692553,-0.016778296298058493,0.3205006403151584,-0.009234602133667558,0.0942226347894146,0.0056974809249874525
2010-04-06,0.002134050284273523,0.002134050284273523,0.0,0.0,0.10818592419027918,0.00235548595974322,0.10347472164182094,0.00287605775977795,0.08286026276942114,0.005864232778723277,0.0816545129734503,-0.0028094804307325916,0.07717415471352995,0.0029764401335965474,0.13192714860692553,0.0015996367997663796,0.3205006403151584,0.002388432041713351,0.0942226347894146,0.0012617106108123721
2010-04-07,0.0021384332828913864,0.0021384332828913864,0.0,0.0,0.10818592419027918,-0.0057287385501272325,0.10347472164182094,-0.002464183232020023,0.08286026276942114,-0.003142763294389006,0.0816545129734503,-0.0070583199088432025,0.07717415471352995,-0.008725302992275807,0.13192714860692553,0.012702436982943155,0.3205006403151584,0.005043966692372948,0.0942226347894146,0.013063885742511161
2010-04-08,0.0002888577094072659,0.0002888577094072659,0.0,0.0,0.10818592419027918,0.0034578411731418512,0.10347472164182094,0.002259088885653515,0.08286026276942114,-0.0010017031550511035,0.0816545129734503,-0.0010630199069914248,0.07717415471352995,0.0034529983633091454,0.13192714860692553,0.00045072140920776604,0.3205006403151584,-0.0019003355851392456,0.0942226347894146,0.0014213706092300882
2010-04-09,0.004710054666192081,0.004710054666192081,0.0,0.0,0.10818592419027918,0.006545804704865432,0.10347472164182094,0.005932423630674144,0.08286026276942114,0.005996637158023788,0.0816545129734503,0.013032978356831926,0.07717415471352995,0.006186550956832626,0.13192714860692553,0.002363279077507663,0.3205006403151584,0.000665496303312807,0.0942226347894146,0.00874987119150461
2010-04-12,0.0013188771076896762,0.0013188771076896762,0.0,0.0,0.10818592419027918,0.0015882519442760312,0.10347472164182094,0.000815454890112921,0.08286026276942114,0.004120074282265129,0.0816545129734503,0.0031443835541975496,0.07717415471352995,-0.008026501394701846,0.13192714860692553,0.005268198993028328,0.3205006403151584,0.0028478965111036203,0.0942226347894146,-0.005559222339984515
2010-04-13,0.0018754927144391308,0.0018754927144391308,0.0,0.0,0.10818592419027918,0.0007511789995051643,0.10347472164182094,0.005081982541379926,0.08286026276942114,0.0022652436561791944,0.0816545129734503,-0.000872388821863801,0.07717415471352995,-0.0020747420998596944,0.13192714860692553,0.0032358973189552387,0.3205006403151584,0.003595307310538587,0.0942226347894146,-0.0028356216460236894
2010-04-14,0.005491903307890234,0.005491903307890234,0.0,0.0,0.10818592419027918,0.011285315207123503,0.10347472164182094,0.011891613501627596,0.08286026276942114,0.021133055489045205,0.0816545129734503,0.013180994605756613,0.07717415471352995,0.014659308010638306,0.13192714860692553,-0.00704492619549324,0.3205006403151584,-0.0008506123890743567,0.0942226347894146,0.003012551773767136
2010-04-15,0.0015256732069450817,0.0015256732069450817,0.0,0.0,0.10818592419027918,0.0008248590157240443,0.10347472164182094,0.004398297179972754,0.08286026276942114,0.0030419204720031345,0.0816545129734503,-0.0006895227329914988,0.07717415471352995,-0.005472310843942729,0.13192714860692553,0.0011218567535467017,0.3205006403151584,0.00169878575952076,0.0942226347894146,0.005470304321851138
2010-04-16,-0.008519132460739537,-0.008519132460739537,0.0,0.0,0.10818592419027918,-0.016040044285797528,0.10347472164182094,-0.012041381357905223,0.08286026276942114,-0.013482540179163394,0.0816545129734503,-0.02231599094710246,0.07717415471352995,-0.029700209067625494,0.13192714860692553,0.007259025220538007,0.3205006403151584,0.0023571661271830635,0.0942226347894146,-0.021433553562709484
2010-04-19,-0.0018035175571724615,-0.0018035175571724615,0.0,0.0,0.10818592419027918,0.003763112248199363,0.10347472164182094,-0.0006056263035243425,0.08286026276942114,-0.004909748816900539,0.0816545129734503,-0.0026484230498842187,0.07717415471352995,-0.004012009598096,0.13192714860692553,-0.0024500508668108267,0.3205006403151584,-0.0025453185271135936,0.0942226347894146,-0.0008093560236552833
2010-04-20,0.0054439323225330466,0.0054439323225330466,0.0,0.0,0.10818592419027918,0.00889105460516415,0.10347472164182094,0.0050375941648641565,0.08286026276942114,0.013548451323592836,0.0816545129734503,0.006168092625734811,0.07717415471352995,0.011753686704184751,0.13192714860692553,0.00356274915710042,0.3205006403151584,0.0021684055728945495,0.0942226347894146,0.002785119789124657
2010-04-21,0.0030823163012957885,0.0030823163012957885,0.0,0.0,0.10818592419027918,-0.0018219200484512754,0.10347472164182094,0.005612266624222428,0.08286026276942114,0.006912895777747785,0.0816545129734503,-0.006521535635367837,0.07717415471352995,-0.003276821264374341,0.13192714860692553,0.00819257661079753,0.3205006403151584,0.003477828052162124,0.0942226347894146,0.007597109309406491
