src,dst,weight_pct,date
TLT,QQQ,6.4164520848762825,2014-02-07
TLT,IWM,6.559213451981645,2014-02-07
TLT,EFA,7.262591603154165,2014-02-07
TLT,EEM,5.842035187281599,2014-02-07
TLT,LQD,27.496885751734123,2014-02-07
TLT,GLD,0.8788136107995577,2014-02-07
LQD,SPY,0.18765586498698056,2014-02-07
LQD,QQQ,0.16921917847097942,2014-02-07
LQD,IWM,0.09652448303360255,2014-02-07
LQD,EFA,0.07705408663523503,2014-02-07
LQD,EEM,0.022665825550196708,2014-02-07
LQD,TLT,14.61593011294793,2014-02-07
LQD,GLD,4.147457317392412,2014-02-07
GLD,SPY,0.10529376811256659,2014-02-07
GLD,QQQ,0.09884668253438865,2014-02-07
GLD,IWM,0.13559618441102075,2014-02-07
GLD,EFA,0.5439192161757579,2014-02-07
GLD,EEM,1.0058981237743043,2014-02-07
GLD,TLT,0.33836352136592085,2014-02-07
GLD,LQD,2.7476198293342415,2014-02-07
SPY,QQQ,20.1377200088977,2014-02-14
SPY,IWM,20.12591400813002,2014-02-14
SPY,EFA,19.05852382509018,2014-02-14
SPY,EEM,18.281481333823393,2014-02-14
SPY,TLT,12.352880179270185,2014-02-14
SPY,LQD,1.972442334717472,2014-02-14
SPY,GLD,0.572854793886761,2014-02-14
QQQ,SPY,18.292305203442726,2014-02-14
QQQ,IWM,17.904522788435177,2014-02-14
QQQ,EFA,15.985967462371073,2014-02-14
QQQ,EEM,15.678695435115362,2014-02-14
QQQ,TLT,9.418443852186389,2014-02-14
QQQ,LQD,1.3867437622291374,2014-02-14
QQQ,GLD,0.3104770394733226,2014-02-14
IWM,SPY,18.718211843107397,2014-02-14
IWM,QQQ,18.363554762005236,2014-02-14
IWM,EFA,16.708286930122927,2014-02-14
IWM,EEM,16.53261207958193,2014-02-14
IWM,TLT,9.917834242466581,2014-02-14
IWM,LQD,1.4291650542885403,2014-02-14
IWM,GLD,0.6286581966569212,2014-02-14
EFA,SPY,17.858233533015945,2014-02-14
EFA,QQQ,16.348210628286715,2014-02-14
EFA,IWM,16.78771291097382,2014-02-14
EFA,EEM,18.82202745208073,2014-02-14
EFA,TLT,11.25804302923596,2014-02-14
EFA,LQD,1.0817725141165033,2014-02-14
EFA,GLD,2.2406684971071185,2014-02-14
EEM,SPY,16.170888863755543,2014-02-14
EEM,QQQ,15.215628911232178,2014-02-14
EEM,IWM,15.732042680462651,2014-02-14
EEM,EFA,17.785605228091967,2014-02-14
EEM,TLT,8.546326467854243,2014-02-14
EEM,LQD,0.7403758967544465,2014-02-14
EEM,GLD,3.9119411029221807,2014-02-14
TLT,SPY,7.6050958349019755,2014-02-14
TLT,QQQ,6.448036785947236,2014-02-14
TLT,IWM,6.590123806891211,2014-02-14
TLT,EFA,7.300164253098121,2014-02-14
TLT,EEM,5.911970586653204,2014-02-14
TLT,LQD,27.3483199142533,2014-02-14
TLT,GLD,0.893957162136954,2014-02-14
LQD,SPY,0.1866105095776042,2014-02-14
LQD,QQQ,0.1681538324956443,2014-02-14
LQD,IWM,0.09509475885316936,2014-02-14
LQD,EFA,0.07818096129378886,2014-02-14
LQD,EEM,0.022803612934562522,2014-02-14
LQD,TLT,14.480260078250891,2014-02-14
LQD,GLD,4.220022579153448,2014-02-14
GLD,SPY,0.10990163535747002,2014-02-14
GLD,QQQ,0.10561038540834926,2014-02-14
GLD,IWM,0.140061994953574,2014-02-14
GLD,EFA,0.5502387101139816,2014-02-14
GLD,EEM,1.0264836649577098,2014-02-14
GLD,TLT,0.3456093152825013,2014-02-14
GLD,LQD,2.8210353623432254,2014-02-14
SPY,QQQ,20.172268119262387,2014-02-24
SPY,IWM,20.139662293932282,2014-02-24
SPY,EFA,19.06840071277474,2014-02-24
SPY,EEM,18.284846679678832,2014-02-24
SPY,TLT,12.32714438595231,2014-02-24
SPY,LQD,1.9525306167184477,2014-02-24
SPY,GLD,0.5991376303330415,2014-02-24
QQQ,SPY,18.323352058984028,2014-02-24
QQQ,IWM,17.937110035537966,2014-02-24
QQQ,EFA,15.989316352593999,2014-02-24
QQQ,EEM,15.663222070077335,2014-02-24
QQQ,TLT,9.378529336023304,2014-02-24
QQQ,LQD,1.3650538799493197,2014-02-24
QQQ,GLD,0.34583863348579114,2014-02-24
IWM,SPY,18.723797568453246,2014-02-24
IWM,QQQ,18.38793797609893,2014-02-24
IWM,EFA,16.715893467772915,2014-02-24
IWM,EEM,16.509252428866926,2014-02-24
IWM,TLT,9.861414491148606,2014-02-24
IWM,LQD,1.4037124258995515,2014-02-24
IWM,GLD,0.6591895717544718,2014-02-24
EFA,SPY,17.857389529770572,2014-02-24
EFA,QQQ,16.336661089125133,2014-02-24
EFA,IWM,16.792254796490578,2014-02-24
EFA,EEM,18.809756559209998,2014-02-24
EFA,TLT,11.215117618310321,2014-02-24
EFA,LQD,1.055540350485814,2014-02-24
EFA,GLD,2.3013112026255405,2014-02-24
EEM,SPY,16.14128489453906,2014-02-24
EEM,QQQ,15.169319238946255,2014-02-24
EEM,IWM,15.682924553241193,2014-02-24
EEM,EFA,17.746408546717003,2014-02-24
EEM,TLT,8.492079101166325,2014-02-24
EEM,LQD,0.75530134035661,2014-02-24
EEM,GLD,3.968480971673217,2014-02-24
TLT,SPY,7.566262359774862,2014-02-24
TLT,QQQ,6.4043958103320335,2014-02-24
TLT,IWM,6.536067099177018,2014-02-24
TLT,EFA,7.2560934760157885,2014-02-24
TLT,EEM,5.86381018758658,2014-02-24
TLT,LQD,27.369130647958624,2014-02-24
TLT,GLD,0.8712708835686879,2014-02-24
LQD,SPY,0.17926802138881573,2014-02-24
LQD,QQQ,0.15722861224263643,2014-02-24
LQD,IWM,0.08920294142755417,2014-02-24
LQD,EFA,0.07200178038519991,2014-02-24
LQD,EEM,0.025123958887132626,2014-02-24
LQD,TLT,14.546326228205608,2014-02-24
LQD,GLD,4.166363981069289,2014-02-24
GLD,SPY,0.11885993467930663,2014-02-24
GLD,QQQ,0.11630850740426595,2014-02-24
GLD,IWM,0.15058333813956387,2014-02-24
GLD,EFA,0.569708503963877,2014-02-24
GLD,EEM,1.0462985766443045,2014-02-24
GLD,TLT,0.3387823688368733,2014-02-24
GLD,LQD,2.797456226632336,2014-02-24
SPY,QQQ,20.158116593386243,2014-03-03
SPY,IWM,20.125272786144137,2014-03-03
SPY,EFA,19.058695179734677,2014-03-03
SPY,EEM,18.28282150709552,2014-03-03
SPY,TLT,12.366728806165987,2014-03-03
SPY,LQD,1.9734848788511352,2014-03-03
SPY,GLD,0.6070600737319013,2014-03-03
QQQ,SPY,18.318190064615152,2014-03-03
QQQ,IWM,17.90264950745323,2014-03-03
QQQ,EFA,15.993358172004662,2014-03-03
QQQ,EEM,15.682830209679931,2014-03-03
QQQ,TLT,9.431974150135721,2014-03-03
QQQ,LQD,1.3631999611855066,2014-03-03
QQQ,GLD,0.3584809830095067,2014-03-03
IWM,SPY,18.716194544350234,2014-03-03
IWM,QQQ,18.343778128738542,2014-03-03
IWM,EFA,16.71105558524087,2014-03-03
IWM,EEM,16.527334938009574,2014-03-03
IWM,TLT,9.922127561799492,2014-03-03
IWM,LQD,1.3948987268504365,2014-03-03
IWM,GLD,0.6686602428068735,2014-03-03
EFA,SPY,17.837897621488708,2014-03-03
EFA,QQQ,16.323218809036693,2014-03-03
EFA,IWM,16.77351867107776,2014-03-03
EFA,EEM,18.783072386093696,2014-03-03
EFA,TLT,11.243665485583115,2014-03-03
EFA,LQD,1.0551435312430821,2014-03-03
EFA,GLD,2.2358144349124283,2014-03-03
EEM,SPY,16.12573994846728,2014-03-03
EEM,QQQ,15.170549330714989,2014-03-03
EEM,IWM,15.693814506649709,2014-03-03
EEM,EFA,17.711063419289804,2014-03-03
EEM,TLT,8.471271753631427,2014-03-03
EEM,LQD,0.6892015166630692,2014-03-03
EEM,GLD,3.8847941704193256,2014-03-03
TLT,SPY,7.608817329721099,2014-03-03
TLT,QQQ,6.45744608713168,2014-03-03
TLT,IWM,6.590821446633383,2014-03-03
TLT,EFA,7.300792995344345,2014-03-03
TLT,EEM,5.874517569489198,2014-03-03
TLT,LQD,27.43089094824897,2014-03-03
TLT,GLD,0.8661661240336068,2014-03-03
LQD,SPY,0.19329211650747108,2014-03-03
LQD,QQQ,0.17514264199631646,2014-03-03
LQD,IWM,0.09701934399248893,2014-03-03
LQD,EFA,0.0826022631136593,2014-03-03
LQD,EEM,0.021423831531382352,2014-03-03
LQD,TLT,14.521439142799341,2014-03-03
LQD,GLD,4.139397892543279,2014-03-03
GLD,SPY,0.11961311265650196,2014-03-03
GLD,QQQ,0.12193126731417085,2014-03-03
GLD,IWM,0.15437461019545234,2014-03-03
GLD,EFA,0.5515316610053714,2014-03-03
GLD,EEM,1.024136793842424,2014-03-03
GLD,TLT,0.33566143558738437,2014-03-03
GLD,LQD,2.8012318606891964,2014-03-03
SPY,QQQ,20.165254353452067,2014-03-10
SPY,IWM,20.126353336193507,2014-03-10
SPY,EFA,19.04379930155586,2014-03-10
SPY,EEM,18.274442217161415,2014-03-10
SPY,TLT,12.375520514937886,2014-03-10
SPY,LQD,1.8913408495312662,2014-03-10
SPY,GLD,0.6317057209897662,2014-03-10
QQQ,SPY,18.307300832347202,2014-03-10
QQQ,IWM,17.883218184136418,2014-03-10
QQQ,EFA,15.95732995283609,2014-03-10
QQQ,EEM,15.648555002982711,2014-03-10
QQQ,TLT,9.410856564918923,2014-03-10
QQQ,LQD,1.3059786527782316,2014-03-10
QQQ,GLD,0.3852208813891138,2014-03-10
IWM,SPY,18.706771492521,2014-03-10
IWM,QQQ,18.33329928838343,2014-03-10
IWM,EFA,16.702857596225726,2014-03-10
IWM,EEM,16.47472191875769,2014-03-10
IWM,TLT,9.95201122839829,2014-03-10
IWM,LQD,1.3313129616789268,2014-03-10
IWM,GLD,0.675309286873881,2014-03-10
EFA,SPY,17.844211088247693,2014-03-10
EFA,QQQ,16.319215884313945,2014-03-10
EFA,IWM,16.797021541530953,2014-03-10
EFA,EEM,18.833912059384605,2014-03-10
EFA,TLT,11.282945063420128,2014-03-10
EFA,LQD,1.0489191708390697,2014-03-10
EFA,GLD,2.279536687799083,2014-03-10
EEM,SPY,16.12108283919973,2014-03-10
EEM,QQQ,15.156158794163144,2014-03-10
EEM,IWM,15.658450448678119,2014-03-10
EEM,EFA,17.738951009059676,2014-03-10
EEM,TLT,8.469093869402517,2014-03-10
EEM,LQD,0.6855790872890191,2014-03-10
EEM,GLD,3.973307402813658,2014-03-10
TLT,SPY,7.627103950183659,2014-03-10
TLT,QQQ,6.454319026446272,2014-03-10
TLT,IWM,6.620822375253603,2014-03-10
TLT,EFA,7.330851513025517,2014-03-10
TLT,EEM,5.885096129132755,2014-03-10
TLT,LQD,27.47573773355951,2014-03-10
TLT,GLD,0.8557480836868772,2014-03-10
LQD,SPY,0.18924058538134242,2014-03-10
LQD,QQQ,0.17136489265909136,2014-03-10
LQD,IWM,0.09255113969575672,2014-03-10
LQD,EFA,0.08244187120695838,2014-03-10
LQD,EEM,0.025879070212463225,2014-03-10
LQD,TLT,14.49908279941991,2014-03-10
LQD,GLD,4.110215257762616,2014-03-10
GLD,SPY,0.12498813185089501,2014-03-10
GLD,QQQ,0.13108848592087485,2014-03-10
GLD,IWM,0.1575265590000096,2014-03-10
GLD,EFA,0.5609308786173657,2014-03-10
GLD,EEM,1.0471917511834108,2014-03-10
GLD,TLT,0.3319624509610543,2014-03-10
GLD,LQD,2.804216272993454,2014-03-10
SPY,QQQ,20.18248947375797,2014-03-17
SPY,IWM,20.135767373207365,2014-03-17
SPY,EFA,19.050384897754004,2014-03-17
SPY,EEM,18.28873061097324,2014-03-17
SPY,TLT,12.33304493409676,2014-03-17
SPY,LQD,1.8462399510349448,2014-03-17
SPY,GLD,0.5192446397311853,2014-03-17
QQQ,SPY,18.322200441596305,2014-03-17
QQQ,IWM,17.886052387985902,2014-03-17
QQQ,EFA,15.975473245387883,2014-03-17
QQQ,EEM,15.662661439171002,2014-03-17
QQQ,TLT,9.347017847679382,2014-03-17
QQQ,LQD,1.2928104942315473,2014-03-17
QQQ,GLD,0.30455100097037474,2014-03-17
IWM,SPY,18.709010957531817,2014-03-17
IWM,QQQ,18.329879619965013,2014-03-17
IWM,EFA,16.697675792943087,2014-03-17
IWM,EEM,16.481188697045578,2014-03-17
IWM,TLT,9.905197139064326,2014-03-17
IWM,LQD,1.277938700108037,2014-03-17
IWM,GLD,0.5894528070469534,2014-03-17
EFA,SPY,17.866002311910854,2014-03-17
EFA,QQQ,16.345224241416986,2014-03-17
EFA,IWM,16.810957229823188,2014-03-17
EFA,EEM,18.913490195208265,2014-03-17
EFA,TLT,11.28625413253585,2014-03-17
EFA,LQD,1.0277377748981984,2014-03-17
EFA,GLD,2.0391466342245193,2014-03-17
EEM,SPY,16.12610129546589,2014-03-17
EEM,QQQ,15.162722656864316,2014-03-17
EEM,IWM,15.66920019356212,2014-03-17
EEM,EFA,17.78807049300836,2014-03-17
EEM,TLT,8.405480516220909,2014-03-17
EEM,LQD,0.6543168917731738,2014-03-17
EEM,GLD,3.7215153709308404,2014-03-17
TLT,SPY,7.595065231900697,2014-03-17
TLT,QQQ,6.404664661515873,2014-03-17
TLT,IWM,6.584347990059445,2014-03-17
TLT,EFA,7.314300128949705,2014-03-17
TLT,EEM,5.8403270052833856,2014-03-17
TLT,LQD,27.531084447322087,2014-03-17
TLT,GLD,1.0346192372708432,2014-03-17
LQD,SPY,0.18405790516056403,2014-03-17
LQD,QQQ,0.16435287752779584,2014-03-17
LQD,IWM,0.08561116276776196,2014-03-17
LQD,EFA,0.0809926851891789,2014-03-17
LQD,EEM,0.029442075994684534,2014-03-17
LQD,TLT,14.567998441240324,2014-03-17
LQD,GLD,4.319687606398989,2014-03-17
GLD,SPY,0.10051841819152776,2014-03-17
GLD,QQQ,0.10889700583032913,2014-03-17
GLD,IWM,0.13775682720223997,2014-03-17
GLD,EFA,0.502647081634053,2014-03-17
GLD,EEM,0.9760187282269246,2014-03-17
GLD,TLT,0.39972736204885795,2014-03-17
GLD,LQD,2.9183425597899313,2014-03-17
SPY,QQQ,20.20179203933955,2014-03-24
SPY,IWM,20.15727448100154,2014-03-24
SPY,EFA,19.034393958146154,2014-03-24
SPY,EEM,18.27736519658655,2014-03-24
SPY,TLT,12.312281173224052,2014-03-24
SPY,LQD,1.7732579524145333,2014-03-24
SPY,GLD,0.5027329390267481,2014-03-24
QQQ,SPY,18.319177528192927,2014-03-24
QQQ,IWM,17.918100120560034,2014-03-24
QQQ,EFA,15.935798136000995,2014-03-24
QQQ,EEM,15.587113206414182,2014-03-24
QQQ,TLT,9.320527163277703,2014-03-24
QQQ,LQD,1.1880461146825567,2014-03-24
QQQ,GLD,0.3076908009305786,2014-03-24
IWM,SPY,18.77347379883742,2014-03-24
IWM,QQQ,18.42738922722611,2014-03-24
IWM,EFA,16.801025492478466,2014-03-24
IWM,EEM,16.482589650714463,2014-03-24
IWM,TLT,9.91064414969082,2014-03-24
IWM,LQD,1.217699918448275,2014-03-24
IWM,GLD,0.5736835348823085,2014-03-24
EFA,SPY,17.887684622800705,2014-03-24
EFA,QQQ,16.35394596948907,2014-03-24
EFA,IWM,16.90670884015703,2014-03-24
EFA,EEM,19.035518064850095,2014-03-24
EFA,TLT,11.258904277161681,2014-03-24
EFA,LQD,0.990452439803744,2014-03-24
EFA,GLD,1.9853562375271563,2014-03-24
EEM,SPY,16.083640310930893,2014-03-24
EEM,QQQ,15.062383320083091,2014-03-24
EEM,IWM,15.592032487664198,2014-03-24
EEM,EFA,17.823076582754638,2014-03-24
EEM,TLT,8.256085193795816,2014-03-24
EEM,LQD,0.6910332575360649,2014-03-24
EEM,GLD,3.650470833462885,2014-03-24
TLT,SPY,7.55011379847965,2014-03-24
TLT,QQQ,6.37181980694397,2014-03-24
TLT,IWM,6.545086192326763,2014-03-24
TLT,EFA,7.25093091432217,2014-03-24
TLT,EEM,5.719381396666224,2014-03-24
TLT,LQD,27.525156737433516,2014-03-24
TLT,GLD,1.0436979920638998,2014-03-24
LQD,SPY,0.16027587241836425,2014-03-24
LQD,QQQ,0.13454099321937874,2014-03-24
LQD,IWM,0.07477617600391287,2014-03-24
LQD,EFA,0.05949228241991985,2014-03-24
LQD,EEM,0.043031984845964606,2014-03-24
LQD,TLT,14.59109488150786,2014-03-24
LQD,GLD,4.389765144443465,2014-03-24
GLD,SPY,0.1022592577491799,2014-03-24
GLD,QQQ,0.0999029740081946,2014-03-24
GLD,IWM,0.13496518449100714,2014-03-24
GLD,EFA,0.4929982183565662,2014-03-24
GLD,EEM,0.9694366253058198,2014-03-24
GLD,TLT,0.40455870899728624,2014-03-24
GLD,LQD,3.001261016789269,2014-03-24
SPY,QQQ,20.219336037878303,2014-03-31
SPY,IWM,20.16089293639097,2014-03-31
SPY,EFA,19.046805238828103,2014-03-31
SPY,EEM,18.279532973720254,2014-03-31
SPY,TLT,12.322677276222088,2014-03-31
SPY,LQD,1.7791462574335386,2014-03-31
SPY,GLD,0.5101807169367912,2014-03-31
QQQ,SPY,18.332120533932933,2014-03-31
QQQ,IWM,17.969231146823475,2014-03-31
QQQ,EFA,15.923630186169058,2014-03-31
QQQ,EEM,15.547352856479579,2014-03-31
QQQ,TLT,9.323320684587621,2014-03-31
QQQ,LQD,1.188580155352154,2014-03-31
QQQ,GLD,0.323136759590146,2014-03-31
IWM,SPY,18.760142254105517,2014-03-31
IWM,QQQ,18.467237431944724,2014-03-31
IWM,EFA,16.769943565922908,2014-03-31
IWM,EEM,16.42797387291856,2014-03-31
IWM,TLT,9.902452754705532,2014-03-31
IWM,LQD,1.2183490944424344,2014-03-31
IWM,GLD,0.5853421873341937,2014-03-31
EFA,SPY,17.90397720125104,2014-03-31
EFA,QQQ,16.348818938720633,2014-03-31
EFA,IWM,16.89168695605834,2014-03-31
EFA,EEM,19.09939967516447,2014-03-31
EFA,TLT,11.27700543969114,2014-03-31
EFA,LQD,1.0086189710767213,2014-03-31
EFA,GLD,1.9899230190351294,2014-03-31
EEM,SPY,16.05771568690107,2014-03-31
EEM,QQQ,14.99486336303216,2014-03-31
EEM,IWM,15.52453481088486,2014-03-31
EEM,EFA,17.848826208026708,2014-03-31
EEM,TLT,8.227946937755801,2014-03-31
EEM,LQD,0.7314415934291666,2014-03-31
EEM,GLD,3.593467198186353,2014-03-31
TLT,SPY,7.551861381199244,2014-03-31
TLT,QQQ,6.371146685229247,2014-03-31
TLT,IWM,6.543289160527875,2014-03-31
TLT,EFA,7.256961352401013,2014-03-31
TLT,EEM,5.707444809118386,2014-03-31
TLT,LQD,27.480068402802033,2014-03-31
TLT,GLD,1.0284578363093055,2014-03-31
LQD,SPY,0.15586337997886618,2014-03-31
LQD,QQQ,0.12820988422942253,2014-03-31
LQD,IWM,0.07478547979307652,2014-03-31
LQD,EFA,0.056477374219428646,2014-03-31
LQD,EEM,0.049084778005343874,2014-03-31
LQD,TLT,14.57131712448539,2014-03-31
LQD,GLD,4.326557909851793,2014-03-31
GLD,SPY,0.10432476271534984,2014-03-31
GLD,QQQ,0.10194790026630458,2014-03-31
GLD,IWM,0.13570607746103092,2014-03-31
GLD,EFA,0.49662587923138496,2014-03-31
GLD,EEM,0.9595815666172994,2014-03-31
GLD,TLT,0.3985607938672862,2014-03-31
GLD,LQD,2.9635184911729398,2014-03-31
SPY,QQQ,20.196319519259053,2014-04-07
SPY,IWM,20.16000080664972,2014-04-07
SPY,EFA,19.03555729631613,2014-04-07
SPY,EEM,18.263744847531406,2014-04-07
SPY,TLT,12.346461973860293,2014-04-07
SPY,LQD,1.797722106519374,2014-04-07
SPY,GLD,0.5049334347186248,2014-04-07
QQQ,SPY,18.28185148372202,2014-04-07
QQQ,IWM,18.001498805906664,2014-04-07
QQQ,EFA,15.836092540435692,2014-04-07
QQQ,EEM,15.485376691772762,2014-04-07
QQQ,TLT,9.312300808986851,2014-04-07
QQQ,LQD,1.1655285423123278,2014-04-07
QQQ,GLD,0.302767999437004,2014-04-07
IWM,SPY,18.76189295304023,2014-04-07
IWM,QQQ,18.538649429425934,2014-04-07
IWM,EFA,16.74134789147962,2014-04-07
IWM,EEM,16.374908270399004,2014-04-07
IWM,TLT,9.943627911833163,2014-04-07
IWM,LQD,1.1942874042619034,2014-04-07
IWM,GLD,0.5521690694580184,2014-04-07
EFA,SPY,17.89251142374309,2014-04-07
EFA,QQQ,16.27745665968963,2014-04-07
EFA,IWM,16.86109787895444,2014-04-07
EFA,EEM,19.123802124371224,2014-04-07
EFA,TLT,11.348569683860903,2014-04-07
EFA,LQD,1.03879511836456,2014-04-07
EFA,GLD,2.0079867449177455,2014-04-07
EEM,SPY,16.035765523977634,2014-04-07
EEM,QQQ,14.93691750095161,2014-04-07
EEM,IWM,15.462959636965445,2014-04-07
EEM,EFA,17.867530607563815,2014-04-07
EEM,TLT,8.308901639011934,2014-04-07
EEM,LQD,0.6755181678214125,2014-04-07
EEM,GLD,3.5642016581559965,2014-04-07
TLT,SPY,7.612767971595094,2014-04-07
TLT,QQQ,6.4178763117802475,2014-04-07
TLT,IWM,6.6090961528933985,2014-04-07
TLT,EFA,7.344304094608496,2014-04-07
TLT,EEM,5.797995385300993,2014-04-07
TLT,LQD,27.500334628256653,2014-04-07
TLT,GLD,1.0323668264856363,2014-04-07
LQD,SPY,0.17311857799234825,2014-04-07
LQD,QQQ,0.14833228272681606,2014-04-07
LQD,IWM,0.09068550392274098,2014-04-07
LQD,EFA,0.06478267613787353,2014-04-07
LQD,EEM,0.04324127745024238,2014-04-07
LQD,TLT,14.525966142488645,2014-04-07
LQD,GLD,4.349901347992552,2014-04-07
GLD,SPY,0.10564916461932429,2014-04-07
GLD,QQQ,0.0934599471487142,2014-04-07
GLD,IWM,0.12888030684374882,2014-04-07
GLD,EFA,0.5034512865970854,2014-04-07
GLD,EEM,0.9571351748437386,2014-04-07
GLD,TLT,0.3982239972353265,2014-04-07
GLD,LQD,2.9978157347672627,2014-04-07
SPY,QQQ,20.216756319759238,2014-04-14
SPY,IWM,20.155187470368887,2014-04-14
SPY,EFA,19.03879921688772,2014-04-14
SPY,EEM,18.24478882597172,2014-04-14
SPY,TLT,12.390739306852712,2014-04-14
SPY,LQD,1.7652099443961278,2014-04-14
SPY,GLD,0.48839720915351176,2014-04-14
QQQ,SPY,18.283257661005354,2014-04-14
QQQ,IWM,18.004587199844934,2014-04-14
QQQ,EFA,15.808270892997637,2014-04-14
QQQ,EEM,15.411752331617532,2014-04-14
QQQ,TLT,9.335321724484384,2014-04-14
QQQ,LQD,1.131752645724863,2014-04-14
QQQ,GLD,0.29615941905925425,2014-04-14
IWM,SPY,18.77846331356121,2014-04-14
IWM,QQQ,18.57932649813909,2014-04-14
IWM,EFA,16.787689664069873,2014-04-14
IWM,EEM,16.37989619250151,2014-04-14
IWM,TLT,10.022479104989248,2014-04-14
IWM,LQD,1.1825717219554315,2014-04-14
IWM,GLD,0.5316811741738356,2014-04-14
EFA,SPY,17.903204491100404,2014-04-14
EFA,QQQ,16.27413330747191,2014-04-14
EFA,IWM,16.893842887812983,2014-04-14
EFA,EEM,19.15216543374643,2014-04-14
EFA,TLT,11.359796007118227,2014-04-14
EFA,LQD,1.0339297262398754,2014-04-14
EFA,GLD,1.9650803792076839,2014-04-14
EEM,SPY,15.97177624457552,2014-04-14
EEM,QQQ,14.834846741068148,2014-04-14
EEM,IWM,15.401721280089738,2014-04-14
EEM,EFA,17.847019112498117,2014-04-14
EEM,TLT,8.29130943790832,2014-04-14
EEM,LQD,0.7116379161672287,2014-04-14
EEM,GLD,3.527506220743944,2014-04-14
TLT,SPY,7.6555825430297615,2014-04-14
TLT,QQQ,6.451526691236582,2014-04-14
TLT,IWM,6.667003846047965,2014-04-14
TLT,EFA,7.364883161414124,2014-04-14
TLT,EEM,5.808439882049695,2014-04-14
TLT,LQD,27.41530897081382,2014-04-14
TLT,GLD,1.0703172124451221,2014-04-14
LQD,SPY,0.17024093102044702,2014-04-14
LQD,QQQ,0.14351244196866977,2014-04-14
LQD,IWM,0.08982905297226589,2014-04-14
LQD,EFA,0.0631782231571468,2014-04-14
LQD,EEM,0.04837335845811968,2014-04-14
LQD,TLT,14.436468547956263,2014-04-14
LQD,GLD,4.464827036676441,2014-04-14
GLD,SPY,0.10426789051790858,2014-04-14
GLD,QQQ,0.0914399726340608,2014-04-14
GLD,IWM,0.12567267444190544,2014-04-14
GLD,EFA,0.4924963717254131,2014-04-14
GLD,EEM,0.9496215563257308,2014-04-14
GLD,TLT,0.41281024663718713,2014-04-14
GLD,LQD,3.075888295168689,2014-04-14
SPY,QQQ,20.232694644438862,2014-04-22
SPY,IWM,20.136955971412327,2014-04-22
SPY,EFA,19.013688535505167,2014-04-22
SPY,EEM,18.180799709347976,2014-04-22
SPY,TLT,12.389646505219472,2014-04-22
SPY,LQD,1.7649928787564353,2014-04-22
SPY,GLD,0.45008254720599605,2014-04-22
QQQ,SPY,18.312376196390026,2014-04-22
QQQ,IWM,18.037822952963875,2014-04-22
QQQ,EFA,15.816827339112965,2014-04-22
QQQ,EEM,15.378713754227327,2014-04-22
QQQ,TLT,9.314864850407487,2014-04-22
QQQ,LQD,1.133861717306561,2014-04-22
QQQ,GLD,0.2891761422977457,2014-04-22
IWM,SPY,18.787429312730897,2014-04-22
IWM,QQQ,18.623678262483388,2014-04-22
IWM,EFA,16.79057445182932,2014-04-22
IWM,EEM,16.35851731414927,2014-04-22
IWM,TLT,10.064974939057816,2014-04-22
IWM,LQD,1.1860938495062006,2014-04-22
IWM,GLD,0.49626724411892303,2014-04-22
EFA,SPY,17.89921692196447,2014-04-22
EFA,QQQ,16.279270757566568,2014-04-22
EFA,IWM,16.899869238692062,2014-04-22
EFA,EEM,19.14932242649052,2014-04-22
EFA,TLT,11.389692442657177,2014-04-22
EFA,LQD,1.0377142131148174,2014-04-22
EFA,GLD,1.9532796811661317,2014-04-22
EEM,SPY,15.916082903662195,2014-04-22
EEM,QQQ,14.779827361074837,2014-04-22
EEM,IWM,15.369711630837388,2014-04-22
EEM,EFA,17.82284864431823,2014-04-22
EEM,TLT,8.373499491980015,2014-04-22
EEM,LQD,0.6948096499922461,2014-04-22
EEM,GLD,3.5652804220862073,2014-04-22
TLT,SPY,7.674859117227591,2014-04-22
TLT,QQQ,6.450614786021331,2014-04-22
TLT,IWM,6.705313115719785,2014-04-22
TLT,EFA,7.404716689642292,2014-04-22
TLT,EEM,5.894589631772123,2014-04-22
TLT,LQD,27.412612095439233,2014-04-22
TLT,GLD,1.0399633079906803,2014-04-22
LQD,SPY,0.17224505070311621,2014-04-22
LQD,QQQ,0.1452044767738926,2014-04-22
LQD,IWM,0.09225726420277233,2014-04-22
LQD,EFA,0.06502568221749143,2014-04-22
LQD,EEM,0.04492442675053285,2014-04-22
LQD,TLT,14.391803770587636,2014-04-22
LQD,GLD,4.449627283542254,2014-04-22
GLD,SPY,0.09920203227588395,2014-04-22
GLD,QQQ,0.08783823941162507,2014-04-22
GLD,IWM,0.11844827714364674,2014-04-22
GLD,EFA,0.49124543917540087,2014-04-22
GLD,EEM,0.9629809338821552,2014-04-22
GLD,TLT,0.39948681955328896,2014-04-22
GLD,LQD,3.067150248514263,2014-04-22
SPY,QQQ,20.24829249002745,2014-04-29
SPY,IWM,20.140390815295444,2014-04-29
SPY,EFA,19.03006133828466,2014-04-29
SPY,EEM,18.18850242826187,2014-04-29
SPY,TLT,12.41847865534971,2014-04-29
SPY,LQD,1.799691538025884,2014-04-29
SPY,GLD,0.4121731422432164,2014-04-29
QQQ,SPY,18.302351870043406,2014-04-29
QQQ,IWM,18.02499432560296,2014-04-29
QQQ,EFA,15.75690478670683,2014-04-29
QQQ,EEM,15.370841433001722,2014-04-29
QQQ,TLT,9.304673487886461,2014-04-29
