date,TCI,lags_used,TO_SPY,FROM_SPY,NET_SPY,TO_QQQ,FROM_QQQ,NET_QQQ,TO_IWM,FROM_IWM,NET_IWM,TO_EFA,FROM_EFA,NET_EFA,TO_EEM,FROM_EEM,NET_EEM,TO_TLT,FROM_TLT,NET_TLT,TO_LQD,FROM_LQD,NET_LQD,TO_GLD,FROM_GLD,NET_GLD
2013-04-03,63.22707449963557,1,92.91358828507165,79.60219501323118,13.311393271840476,81.03723043822086,77.71445631868043,3.322774119540428,82.25373103595152,77.9935663108179,4.260164725133619,83.37984176648136,78.13675294884312,5.243088817638242,81.07211909290186,77.73208265208082,3.340036440821037,66.06097549351799,69.44947712370097,-3.388501630182983,15.908274365912224,36.46699412843731,-20.558719762525087,3.1908355190270825,8.721071501292819,-5.5302359822657365
2013-04-10,63.19413331150019,1,92.84208450515217,79.58926676184754,13.252817743304634,80.98220739426284,77.71077908107937,3.2714283131834887,82.13427566499381,77.97181904355195,4.162456621441857,83.52307397223636,78.1435953703238,5.379478601912568,80.96427918437446,77.70155551558899,3.262723668785472,65.96504855826635,69.40026801940421,-3.4352194611378617,15.921622476454738,36.39475807773073,-20.473135601275988,3.2204747362607415,8.641024622474886,-5.420549886214144
2013-04-17,63.17068906633045,1,92.99043475218228,79.59661376442533,13.393820987756955,81.10293524327842,77.7184513208668,3.3844839224116186,82.46426676405997,77.99367806241386,4.470588701646106,83.47956162262616,78.14119673941475,5.33836488321141,81.24934941691633,77.73037869633728,3.518970720579051,65.77641766466097,69.39880571688009,-3.6223880522191276,15.342901419472163,36.26365191519507,-20.92075049572291,2.95964564744738,8.522736315110516,-5.563090667663135
2013-04-24,63.156990516651476,1,92.92170173506398,79.60427983234905,13.317421902714921,81.01219349331178,77.72218870993481,3.2900047833769652,82.49527154748807,78.01337869443744,4.48189285305064,83.4949031718482,78.16280236527913,5.332100806569063,81.17901892351068,77.73070032295276,3.4483186005579314,65.85058685559771,69.41823349059841,-3.5676466350006986,15.332138952817337,36.1082293472705,-20.776090394453167,2.970109453574035,8.496111370389707,-5.526001916815672
2013-05-01,63.23753721564061,1,93.0194994014357,79.5983162199451,13.421183181490592,81.00527510303436,77.70766430166977,3.2976108013646033,82.61262035822226,78.01155566674599,4.601064691476264,83.63362112153325,78.17062580751657,5.462995314016683,81.41513482878769,77.7244875945537,3.69064723423399,65.85615623179699,69.414016341633,-3.5578601098360196,15.31033545686307,36.18783303471713,-20.87749757785406,3.047655223451552,9.085798758343614,-6.038143534892061
2013-05-08,63.84862327194114,1,93.19958234941092,79.62943192035897,13.570150429051953,81.0125998056771,77.71596955677171,3.2966302489053856,82.69517516446628,78.04958131607485,4.645593848391427,83.7454488575388,78.13931100954346,5.606137847995352,81.44528436463368,77.71154238347253,3.733741981161154,67.21742384504064,69.73102974363991,-2.513605898599258,17.894456480321523,39.21201018380531,-21.31755370348379,3.5790153084401886,10.60011006186243,-7.021094753422242
2013-05-15,63.97180521808308,1,93.28318675575944,79.5833093941062,13.699877361653257,80.9016482433843,77.62817053632585,3.2734777070584475,82.78581898042563,78.0163096173489,4.769509363076729,83.77187205598457,78.03157736936438,5.740294686620184,81.45000024622769,77.58450151590947,3.8654987303182287,66.97233368707145,69.56699523419596,-2.5946615471244994,18.84690069768749,40.415892745136546,-21.568992047449054,3.762681078123973,10.94768533227728,-7.1850042541533075
2013-05-22,63.87610221787945,1,93.21795947199737,79.52344209103464,13.694517380962745,80.65030775280927,77.52879883964529,3.121508913163973,82.5348320970442,77.9230825575163,4.61174953952791,83.78809745513762,77.98243935286384,5.805658102273769,81.19885999041587,77.48373822477548,3.7151217656403945,66.85588612575773,69.36986204256354,-2.5139759168058107,19.13678481632863,40.64882735560838,-21.512042539279758,3.6260900335448842,10.548627279028109,-6.922537245483226
2013-05-30,63.85007342060503,1,93.19098177227484,79.49943013530462,13.691551636970212,80.4993602107495,77.49017718138722,3.0091830293622834,82.52843157543967,77.87514383419023,4.6532877412494456,83.59426732799363,77.94566391473077,5.648603413262865,81.06177399259238,77.42143898559112,3.6403350070012497,67.0272994559092,69.29863715866492,-2.271337702755716,19.229904029829008,40.705043905082086,-21.47513987525308,3.6685690000520097,10.565052249889288,-6.896483249837276
2013-06-06,63.890967818025935,1,93.51315835760956,79.42628941054829,14.086868947061271,80.43740909716178,77.37524505168938,3.062164045472393,82.68270772548081,77.7957153873662,4.886992338114604,83.90748892904188,77.82864431211955,6.07884461692233,81.54544106202138,77.3484623947886,4.196978667232787,66.18133429154838,68.8618907228165,-2.680556431268122,18.871404379916928,40.42818821748725,-21.556783837570322,3.9887987014267807,12.063307047391731,-8.07450834596495
2013-06-13,63.727642934871234,1,93.21006113360224,79.37970830466354,13.830352828938697,80.28863058114605,77.3445635516346,2.9440670295114546,82.61425350998844,77.75597733844415,4.858276171544295,83.81607827493556,77.7794176644688,6.036660610466759,81.22230167456908,77.27089474448033,3.951406930088752,65.9641616967489,68.56229824604645,-2.5981365492975472,18.703895777611816,39.73294370794477,-21.02904793033295,4.0017608303678,11.995339921287258,-7.9935790909194555
2013-06-20,63.81465148123277,1,93.01073569443518,79.32053191557982,13.69020377885537,80.23199314876388,77.31680402477288,2.915189123991002,82.6340054518463,77.7152798128671,4.9187256389792156,83.8267741808252,77.73009478188366,6.09667939894154,81.78780610695594,77.28549587465368,4.502310232302264,64.93534596739919,67.94588884003706,-3.010542872637878,19.197693506912756,39.17507745500619,-19.977383948093436,4.892857792723798,14.028039145061877,-9.135181352338078
2013-06-27,63.526177299192724,1,93.08303108121264,79.29043665276761,13.792594428445037,80.32850262301864,77.28561370454163,3.0428889184770047,82.6606573544259,77.68211884810647,4.978538506319429,83.93933980562181,77.71382212607666,6.2255176795451455,81.42240147261458,77.2298847535078,4.192516719106775,64.36746895026951,67.79229597405852,-3.424827023789012,18.1905827003849,38.706971121812614,-20.516388421427717,4.217434405993769,12.508275212670425,-8.290840806676655
2013-07-05,63.692470736186756,1,93.14426320715157,79.27582745760051,13.868435749551056,80.24827870415186,77.23239268295863,3.015886021193226,82.84477386940911,77.697830479496,5.146943389913106,84.39701801873399,77.73924653500319,6.65777148373079,81.3222793401717,77.15483639067092,4.1674429495007885,64.24698780566015,67.76234577793385,-3.5153579722736916,18.780315943795323,39.317999792011896,-20.537683848216577,4.555849000420375,13.359286773819115,-8.80343777339874
2013-07-12,63.65934666619698,1,93.22900543342979,79.20744764487715,14.021557788552641,80.22299445464328,77.15800729386405,3.0649871607792423,82.71974892789137,77.63723208177696,5.082516846114427,84.44158352523058,77.64636874511042,6.795214780120162,80.98536050676519,77.00904813282413,3.97631237394106,63.64845438460058,67.3259096701826,-3.6774552855820097,19.03474098771294,39.20340505166964,-20.168664063956705,4.99288510930209,14.08735470927089,-9.0944695999688
2013-07-19,63.558182507738124,1,93.10840567460714,79.18093923863212,13.927466435975022,80.04089247040693,77.11150171819625,2.929390752210681,82.56974888398335,77.59724904332367,4.972499840659683,84.36539732277792,77.63719077467282,6.728206548105109,80.51395438228171,76.92749150552235,3.5864628767593443,63.940795466488375,67.35303692900094,-3.4122414625125663,19.036978592277578,38.99270035588511,-19.955721763607535,4.8892872690819615,13.665350496671715,-8.776063227589754
2013-07-26,63.52053041882213,1,93.09484924556654,79.13922797118724,13.955621274379293,79.76446024094156,77.02568395722611,2.7387762837154495,82.68079842395511,77.56016494194427,5.120633482010851,84.27656797919761,77.57433681962223,6.702231159575389,80.48743241212053,76.86766724750986,3.6197651646106666,63.70552114334023,67.1674177782127,-3.4618966348724634,19.169815956242175,38.88853132930824,-19.718715373066065,4.984797949213239,13.941213305566352,-8.956415356353114
2013-08-02,63.51710241447379,1,93.10861049837078,79.13768532789615,13.970925170474624,79.73075781395224,77.01093791659378,2.7198198973584553,82.78340520148785,77.56881832283756,5.214586878650307,84.17587331206035,77.57349431446319,6.6023789975971585,80.47070496067104,76.8467624655517,3.6239424951193366,63.687681190621426,67.14077602614537,-3.453094835523951,19.226457508604728,38.97579517015049,-19.749337661545763,4.953328830021921,13.882549772152075,-8.929220942130152
2013-08-09,63.56027169253237,1,93.08938349713894,79.13786771227265,13.951515784866297,79.68531515426407,77.0044006272055,2.6809145270585755,82.88060878222413,77.58042006751202,5.300188714712107,84.2531061986653,77.58194111196994,6.671165086695352,80.47763991877794,76.83515859208146,3.6424813266964784,63.698746127872454,67.12188323938186,-3.423137111509411,19.343166121387075,39.047637400038425,-19.70447127865135,5.054207739928998,14.172864789797027,-9.118657049868029
2013-08-16,63.42812808109522,1,93.00576260774447,79.09939526101867,13.906367346725801,79.55155230246672,76.93736626022184,2.6141860422448815,82.79477720412534,77.51151111862265,5.28326608550268,84.24556338703393,77.53464675130797,6.710916635725961,80.48016874557653,76.80412961286251,3.6760391327140263,63.47671350831675,67.03674448957307,-3.5600309812563125,19.069947353054715,38.888138727305346,-19.81819137425063,4.80053954044332,13.613092427849722,-8.812552887406401
2013-08-23,63.38405246758707,1,92.92990757785657,79.0503973012917,13.879510276564865,79.49062980890643,76.88043007501678,2.610199733889651,82.71032388170228,77.45203441482343,5.258289466878852,84.26300776687152,77.4965131687341,6.766494598137429,80.40599185294032,76.75298816642352,3.653003686516798,62.88193698234012,66.60649415583329,-3.7245571734931593,19.38555830322913,38.808531662990994,-19.422973359761862,5.005063566850201,14.02503079558276,-9.01996722873256
2013-08-30,63.271854531321296,1,92.84464212591016,79.03349627388143,13.811145852028728,79.49417667811926,76.88341057083022,2.610766107289042,82.52049416365547,77.41651098808993,5.10398317556554,84.28185897361409,77.47881604074148,6.803042932872627,80.2607946830212,76.71641963879804,3.544375044223158,62.52283134353711,66.41269478874088,-3.8898634452037673,19.272584210546643,38.394030049707226,-19.12144583916058,4.977454072166341,13.839457899781094,-8.862003827614751
2013-09-09,63.114601292893965,1,92.72438936316951,78.95552476154482,13.768864601624687,79.3259186028206,76.79581983410115,2.5300987687194354,82.38737977663575,77.32790930866366,5.0594704679720826,84.24043608274913,77.38892837130112,6.851507711448013,80.02406355857396,76.61031890591345,3.413744652660511,61.88000410214798,66.00030105797323,-4.120296955825253,19.253713193521417,37.890396962892794,-18.636683769371377,5.08090566353339,13.947611140761468,-8.866705477228079
2013-09-16,63.082373157625696,1,92.6671865404542,78.96013046385725,13.707056076596945,79.2501793699046,76.78588902302026,2.4642903468843347,82.42565334742663,77.35196541766354,5.073687929763093,84.1922177919813,77.40195908715994,6.7902587048213725,79.90601072184941,76.61471591092443,3.291294810924983,62.158847785337755,66.1310770896921,-3.9722293043543466,19.056440366078803,37.75528592485714,-18.698845558778338,5.002449337972805,13.657962343830873,-8.655513005858069
2013-09-23,63.1682907863149,1,92.58623822171317,78.94328273482006,13.642955486893104,79.16798151119649,76.76636346779995,2.401618043396536,82.40525928000962,77.33329034223905,5.071968937770565,84.1778022540956,77.39167307248643,6.7861291816091684,79.88735303954091,76.56269656807709,3.324656471463816,62.11969364098745,66.01968188665009,-3.8999882456626445,19.386585707911596,37.35555792354047,-17.96897221562887,5.615412635064362,14.973780294906055,-9.358367659841694
2013-09-30,63.11445689163497,1,92.49099624605354,78.93610756256163,13.554888683491907,79.12616459498784,76.75604602721874,2.370118567769086,82.29129780573416,77.31644296820629,4.974854837527875,84.02066363753104,77.37276017275613,6.6479034647749184,79.83373675347953,76.55175123406444,3.281985519415087,62.1645162930723,65.98030977780044,-3.815793484728147,19.388356305966813,37.17539724048964,-17.787040934522828,5.599923496254567,14.826840149982463,-9.226916653727896
2013-10-07,63.04395255020157,1,92.37566315399411,78.93719852983723,13.438464624156888,79.09383800506534,76.78024872204108,2.3135892830242644,82.07325513770965,77.31676024310872,4.756494894600927,83.89965559828721,77.39437197462723,6.505283623659963,79.74353013743388,76.5593682719021,3.184161865531776,62.258201974121484,65.99247282758502,-3.7342708534635394,19.470938458725712,37.144356630455434,-17.673418171729722,5.436537936275093,14.2268432020557,-8.790305265780606
2013-10-14,62.95820498942245,1,92.26715311972322,78.93255595811989,13.334597161603334,79.0719122962026,76.77806894835784,2.2938433478447595,81.96938702679664,77.31163300971761,4.657754017079019,83.79916353644461,77.39394096386884,6.405222572575764,79.5989593579247,76.57290165297425,3.0260577049504356,62.165453372916645,65.91897708479955,-3.7535237118829112,19.56630143950002,37.16156540457087,-17.595263965070853,5.22730976587119,13.595996892970696,-8.368687127099507
2013-10-21,62.930137114440654,1,92.20907365167693,78.92566578297053,13.283407868706398,79.2370779788436,76.8352680512121,2.401809927631504,81.99616004265933,77.3217148713503,4.6744451713090385,83.77661141384989,77.39521091040015,6.38140050344973,79.41506470081127,76.55646858033526,2.85859612047602,61.89412544740775,65.79818489622991,-3.9040594488221503,19.766243829011763,37.26358589460622,-17.49734206559446,5.146739851264703,13.34499792842078,-8.198258077156076
2013-10-28,62.95341415109218,1,92.22939210718015,78.93310130250612,13.296290804674026,79.29793457277896,76.85112984724665,2.4468047255323033,82.0118521183876,77.32987506365308,4.681977054734521,83.9139090974643,77.4123089345756,6.501600162888699,79.43309196616111,76.5537313794937,2.8793605866674232,61.99149854240831,65.91923168054295,-3.927733138134637,19.60327508481935,37.28904851529792,-17.685773430478566,5.146359719537662,13.338886485421423,-8.19252676588376
2013-11-04,62.99057671952646,1,92.26405438846095,78.94136904332794,13.322685345133012,79.30093931962617,76.85365220272575,2.4472871169004207,82.15632999959186,77.35145087475152,4.804879124840333,84.03005310670349,77.42835664166878,6.601696465034712,79.60482164932449,76.57821851020846,3.026603139116024,61.98002711945113,66.01237618401002,-4.032349064558893,19.48088099203664,37.33626346688998,-17.85538247485334,5.107507181016962,13.422926832629251,-8.315419651612288
2013-11-11,63.01626280127331,1,92.43101141634736,78.9617820238422,13.469229392505166,79.49676467161635,76.87469311870912,2.6220715529072347,82.2286686840217,77.3744559236738,4.854212760347898,84.04270168885981,77.42309888015627,6.61960280870354,79.21152386877901,76.51374011116467,2.697783757614347,62.53775947294362,66.42619466544222,-3.888435192498607,19.35842592794915,37.67492367636487,-18.31649774841572,4.823246679669448,12.881214010833265,-8.057967331163816
2013-11-18,62.862532055689016,1,92.46067025721898,78.9409504003196,13.519719856899382,79.3931907441156,76.8182704310652,2.5749203130503995,82.14683776116661,77.33497799981936,4.811859761347237,84.0016096080419,77.3849829481833,6.616626659858604,78.62362495485942,76.39895868241152,2.224666272447917,62.54175934285923,66.38661012280839,-3.8448507799491716,19.118279450615443,37.38280539833509,-18.26452594771964,4.614284326634898,12.252700462569614,-7.6384161359347145
2013-11-25,62.81421550268094,1,92.39771785716756,78.91218047263489,13.485537384532675,79.23102037924937,76.7798776266199,2.451142752629465,82.12566284087677,77.30502469021874,4.82063815065803,84.04395095162809,77.35852275848444,6.68542819314365,78.34756687386215,76.31065427603684,2.036912597825302,62.41621730734237,66.18633597051155,-3.7701186631691863,19.218045198869625,37.12537930202297,-17.907334103153346,4.733542612451551,12.53574892491813,-7.80220631246658
2013-12-03,62.8162704509847,1,92.39261861421699,78.8691107616319,13.523507852585082,79.12478656990301,76.73201146538132,2.3927751045216827,82.17442285052128,77.28145859527275,4.892964255248522,84.09552405977901,77.31323696323533,6.782287096543682,78.32502117831434,76.2525317536585,2.0724894246558434,62.10280868743012,65.9459781447755,-3.8431694573453745,19.421793240423227,37.210076738324396,-17.788283497901173,4.8931884072896255,12.925759185597856,-8.032570778308232
2013-12-10,62.76014588014828,1,92.45172164135484,78.86992332008464,13.581798321270188,79.18842737892918,76.73527605550477,2.4531513234244073,82.25369840483829,77.28780490429483,4.96589350054345,84.01658113081744,77.30726803372268,6.709313097094771,78.38919327897395,76.26072131916737,2.128471959806577,61.847629892315204,65.91048187390498,-4.062851981589787,19.206211255801865,37.04369452007489,-17.837483264273025,4.727704058155428,12.665997014432026,-7.938292956276598
2013-12-17,62.803642424064,1,92.51491595794846,78.88384208515305,13.631073872795408,79.23529359158881,76.75763891577641,2.477654675812413,82.2937361076827,77.30840348925115,4.98533261843156,84.26635098415242,77.34532273698262,6.921028247169803,78.52413823154514,76.28839146539973,2.235746766145408,61.746954206324155,65.9530898035652,-4.206135597241056,19.076816804814793,37.0847504594375,-18.00793365462271,4.770933508455517,12.807700436946343,-8.036766928490826
2013-12-24,62.77652322533761,1,92.41647987605599,78.88052972660189,13.535950149454102,79.16840014936031,76.75699914758832,2.4114010017719845,82.20344156766488,77.30951141893203,4.89393014873285,84.18421370832141,77.34458458689859,6.839629121422819,78.51426445512479,76.28627123198272,2.2279932231420663,61.8010856621263,65.94575578695245,-4.144670124826144,19.082507261920057,36.91060307088024,-17.828095808960185,4.841793122127167,12.777930832864627,-7.9361377107374595
2014-01-02,62.74367269717192,1,92.45816373240184,78.88254046159756,13.575623270804282,79.23845646967278,76.7570911043467,2.4813653653260825,82.30293963797641,77.31928284717327,4.983656790803148,84.24825298072979,77.36462672230542,6.8836262584243695,78.10679998462096,76.2302087829448,1.8765912016761699,61.84481678077328,66.07742604383137,-4.232609263058085,18.96341541100952,36.80990177644091,-17.846486365431392,4.786536580190738,12.508303838735312,-7.721767258544575
2014-01-09,62.75848278515905,1,92.39190367808617,78.88748143572273,13.504422242363434,79.09788348371576,76.75810133878336,2.3397821449324008,82.2041875211504,77.33536985941865,4.86881766173175,84.39260016341049,77.39233414067593,7.00026602273457,78.22959310853028,76.26008896024967,1.9695041482806097,61.81141931964809,66.07132585645236,-4.259906536804281,19.08562034426435,36.77448043757827,-17.688860093313924,4.854654662466902,12.588680252391482,-7.73402558992458
2014-01-16,62.77251600763436,1,92.38024007961975,78.88406079085772,13.496179288762033,79.08584685910736,76.75206680175354,2.333780057353818,82.28807071481886,77.34460861822917,4.94346209658969,84.39439505858938,77.38381890517448,7.010576153414904,78.17947564213577,76.25076018498835,1.9287154571474119,61.64920018962471,65.98671518139959,-4.337514991774882,19.265666959449216,36.82867022084833,-17.563003261399114,4.937232557729812,12.749427357823661,-7.81219480009385
2014-01-24,62.760763678306745,1,92.33370346899792,78.91640938386654,13.417294085131381,79.05408274588495,76.78067790992455,2.273404835960413,82.37846271590779,77.3934476156505,4.985015100257284,84.3996635492784,77.42534638157721,6.974317167701194,77.8957107466929,76.26244549586397,1.6332652508289303,61.91257029530735,66.13459454207057,-4.2220242467632225,19.280301785264594,36.85982540056186,-17.57952361529727,4.83161411912008,12.313362696938784,-7.481748577818703
2014-01-31,62.74942881358789,1,92.41322216776301,78.91071274730216,13.50250942046085,78.93729955656455,76.75300100815103,2.1842985484135213,82.34432785966736,77.36896468724245,4.9753631724248955,84.3573450879084,77.40173447069047,6.955610617217922,77.89426251943496,76.22803971229679,1.6662228071381735,61.87615814049082,66.0971832966375,-4.221025156146673,19.18408330268484,36.590835221111774,-17.406751918426934,4.988731874189255,12.644959365270992,-7.6562274910817365
2014-02-07,62.80522670088619,1,92.50616475405276,78.9252443851093,13.580920368943472,79.05202655484575,76.77359289778971,2.278433657056045,82.35109880071946,77.36844318115148,4.982655619567977,84.31716493849629,77.43525904505576,6.881905893440532,77.89772175976151,76.23565279262917,1.6620689671323463,62.02559260448815,66.22891982244894,-4.203327217960795,19.316506869017335,36.95283957143978,-17.636332702422447,4.9755373257082,12.521861911465336,-7.546324585757137
2014-02-14,62.840563574505794,1,92.5018164838157,78.94124742315867,13.560569060657034,78.97715554325319,76.78691531427305,2.1902402289801337,82.29832310822954,77.37547294869962,4.922850159529912,84.3966685648168,77.46696737018203,6.929701194634763,78.1028091510732,76.2760741651469,1.826734985926315,62.097668343882006,66.31939716454676,-4.221728820664749,19.25112633255911,36.779854838702626,-17.528728506143516,5.098941068416812,12.778579371336704,-7.679638302919892
2014-02-24,62.79649799653455,1,92.54399043865206,78.91021436758989,13.633776071062165,79.00242236665174,76.74411935341165,2.2583030132400927,82.26119792999464,77.32780505794616,4.93339287204847,84.36803114601797,77.41782284022352,6.9502083057944475,77.95579864663966,76.20231046095111,1.7534881856885454,61.867030464413595,66.15939352964335,-4.292363065229754,19.235515523606235,36.6987254880007,-17.463209964394466,5.137997456300527,12.911592874510038,-7.773595418209512
2014-03-03,62.79674108257964,1,92.57217982510959,78.91974473780645,13.65243508730314,79.0506830480837,76.75018285831864,2.3005001897650645,82.28404972779602,77.33747087214616,4.9465788556498635,84.25233093943548,77.4090992757334,6.843231663702087,77.74643464583562,76.19613723574173,1.5502974100938927,62.12945250060228,66.29286833570247,-4.163415835100192,19.230317232483937,36.7080514237314,-17.47773419124746,5.108480741290501,12.760373921456921,-7.651893180166421
2014-03-10,62.79623800529303,1,92.50841629382177,78.92069891973152,13.587717374090236,78.8984600713887,76.73070072533882,2.16775934604988,82.17628377283896,77.33594358448836,4.84034018835059,84.40576149553547,77.41716212252719,6.988599373008276,77.80262345060586,76.18979814881504,1.6128253017908212,62.24967881128819,66.3214724914587,-4.071793680170521,19.170775616338137,36.54308472866947,-17.372309112331337,5.157904530527064,12.911043321314997,-7.753138790787934
2014-03-17,62.729211478578925,1,92.35590188055546,78.90295656175765,13.452945318797816,78.7907668570224,76.69823053687827,2.0925363201441227,81.99034371370482,77.30969316460802,4.680650549096798,84.28881252001787,77.40954432486626,6.8792681951515995,77.52740741782561,76.19185875190308,1.3355486659225257,62.30440870230203,66.2447203728864,-3.9403116705843844,19.432142754279297,36.54847081915792,-17.116328064878623,5.143907982923864,12.528217296573708,-7.384309313649844
2014-03-24,62.657986897360686,1,92.25909773973913,78.87662518940914,13.382472550329993,78.57645307005899,76.65177433030938,1.924678739749608,82.18650577227787,77.32894348220448,4.85756229007338,84.41857045178949,77.39771558447892,7.020854867310566,77.15872198622759,76.1144361253833,1.044285860844285,62.00618683823619,66.05409554765521,-4.047908709419024,19.45297733485887,36.386907437107965,-16.933930102249096,5.205381985697323,12.45339748233704,-7.2480154966397174
2014-03-31,62.627175243801815,1,92.31857143741006,78.866005200084,13.452566237326046,78.60737232293498,76.6315602413008,1.9758120816341762,82.13144116137389,77.30012656793963,4.831314593434255,84.51943020099749,77.3992698047986,7.120160396198882,76.97879579821611,76.07037053202389,0.9084252661922254,61.9392296275871,66.02328101131486,-4.08405138372776,19.36229593056332,36.36972296570898,-17.007427035145664,5.160265471331596,12.357065627243713,-7.196800155912117
